X;Y;Beschreibung Anomalie;Qualitative classification;mavg_window;delta_mavg_window;mavg;std;mini_std;amplitude;delta_amplitude;slope;length;is_group;id;E[Y];delta_E[Y];v(Y);type;new_id
11920,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;1;0;1;69,99983939;0;0;Fk;1
11920,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;2;1;1;69,99983939;0;0;Fk;1
11920,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;3;1;1;69,99983939;0;0;Fk;1
11920,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;4;1;1;69,99983939;0;0;Fk;1
11920,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;5;1;1;69,99983939;0;0;Fk;1
11920,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;6;1;1;69,99983939;0;0;Fk;1
11920,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;7;1;1;69,99983939;0;0;Fk;1
11920,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;8;1;1;69,99983939;0;0;Fk;1
11921;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;9;1;1;69,99983939;0;0;Fk;1
11921,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;10;1;1;69,99983939;0;0;Fk;1
11921,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;11;1;1;69,99983939;0;0;Fk;1
11921,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;12;1;1;69,99983939;0;0;Fk;1
11921,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;13;1;1;69,99983939;0;0;Fk;1
11921,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;14;1;1;69,99983939;0;0;Fk;1
11921,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;15;1;1;69,99983939;0;0;Fk;1
11921,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;16;1;1;69,99983939;0;0;Fk;1
11921,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;17;1;1;69,99983939;0;0;Fk;1
11921,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;18;1;1;69,99983939;0;0;Fk;1
11922;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;19;1;1;69,99983939;0;0;Fk;1
11922,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;20;1;1;69,99983939;0;0;Fk;1
11922,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;21;1;1;69,99983939;0;0;Fk;1
11922,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;22;1;1;69,99983939;0;0;Fk;1
11922,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;23;1;1;69,99983939;0;0;Fk;1
11922,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;24;1;1;69,99983939;0;0;Fk;1
11922,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;25;1;1;69,99983939;0;0;Fk;1
11922,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;26;1;1;69,99983939;0;0;Fk;1
11922,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;27;1;1;69,99983939;0;0;Fk;1
11922,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;28;1;1;69,99983939;0;0;Fk;1
11923;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;29;1;1;69,99983939;0;0;Fk;1
11923,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;30;1;1;69,99983939;0;0;Fk;1
11923,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;31;1;1;69,99983939;0;0;Fk;1
11923,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;32;1;1;69,99983939;0;0;Fk;1
11923,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;33;1;1;69,99983939;0;0;Fk;1
11923,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;34;1;1;69,99983939;0;0;Fk;1
11923,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;35;1;1;69,99983939;0;0;Fk;1
11923,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;36;1;1;69,99983939;0;0;Fk;1
11923,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;37;1;1;69,99983939;0;0;Fk;1
11923,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;38;1;1;69,99983939;0;0;Fk;1
11924;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;39;1;1;69,99983939;0;0;Fk;1
11924,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;40;1;1;69,99983939;0;0;Fk;1
11924,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;41;1;1;69,99983939;0;0;Fk;1
11924,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;42;1;1;69,99983939;0;0;Fk;1
11924,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;43;1;1;69,99983939;0;0;Fk;1
11924,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;44;1;1;69,99983939;0;0;Fk;1
11924,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;45;1;1;69,99983939;0;0;Fk;1
11924,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;46;1;1;69,99983939;0;0;Fk;1
11924,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;47;1;1;69,99983939;0;0;Fk;1
11924,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;48;1;1;69,99983939;0;0;Fk;1
11925;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;49;1;1;69,99983939;0;0;Fk;1
11925,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;50;1;1;69,99983939;0;0;Fk;1
11925,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;51;1;1;69,99983939;0;0;Fk;1
11925,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;52;1;1;69,99983939;0;0;Fk;1
11925,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;53;1;1;69,99983939;0;0;Fk;1
11925,5;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;54;1;1;69,99983939;0;0;Fk;1
11925,6;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;55;1;1;69,99983939;0;0;Fk;1
11925,7;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;56;1;1;69,99983939;0;0;Fk;1
11925,8;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;57;1;1;69,99983939;0;0;Fk;1
11925,9;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;58;1;1;69,99983939;0;0;Fk;1
11926;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;59;1;1;69,99983939;0;0;Fk;1
11926,1;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;60;1;1;69,99983939;0;0;Fk;1
11926,2;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;61;1;1;69,99983939;0;0;Fk;1
11926,3;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;62;1;1;69,99983939;0;0;Fk;1
11926,4;69,99983939;Plateau durch ausgelassene Iteration;Critical;64,97433503;-5,025504362;69,99983939;3,497363793;0;5,025573932;-64,97426546;0;63;1;1;69,99983939;0;0;Fk;1
12361,7;30;Ausreisser Unterschreitung;Severe;64,99536568;34,99536568;61,99987151;3,514386076;15,99993576;5,004634268;-24,99536573;-39,99983939;1;0;2;30;39,99983939;-141,5459888;Pa;2
12362,7;30;Ausreisser Unterschreitung;Severe;65,00833992;35,00833992;53,99990363;3,511448847;19,59583926;5,008320993;-24,99167901;0;1;0;3;30;-39,99983939;-70,95074197;Pa;3
12460,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;53,79993576;3,502938347;19,43599543;5,016025625;-63,98397437;39;1;0;4;69;-39;-69,55095181;Fk;4
12460,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;53,59996788;3,502938347;19,2727514;5,016025625;-63,98397437;0;2;1;4;69;39;-67,80804138;Fk;4
12460,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;53,4;3,502938347;19,10601999;5,016025625;-63,98397437;0;3;1;4;69;0;-66,24263164;Fk;4
12460,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;61,2;3,502938347;15,6;5,016025625;-63,98397437;0;4;1;4;69;0;-132,4852633;Fk;4
12461;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;5;1;4;69;0;0;Fk;4
12461,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;6;1;4;69;0;0;Fk;4
12461,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;7;1;4;69;0;0;Fk;4
12461,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;8;1;4;69;0;0;Fk;4
12461,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;9;1;4;69;0;0;Fk;4
12461,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;10;1;4;69;0;0;Fk;4
12461,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;11;1;4;69;0;0;Fk;4
12461,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;12;1;4;69;0;0;Fk;4
12461,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;13;1;4;69;0;0;Fk;4
12461,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;14;1;4;69;0;0;Fk;4
12462;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;15;1;4;69;0;0;Fk;4
12462,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;16;1;4;69;0;0;Fk;4
12462,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;17;1;4;69;0;0;Fk;4
12462,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;18;1;4;69;0;0;Fk;4
12462,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;19;1;4;69;0;0;Fk;4
12462,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;20;1;4;69;0;0;Fk;4
12462,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;21;1;4;69;0;0;Fk;4
12462,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;22;1;4;69;0;0;Fk;4
12462,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;23;1;4;69;0;0;Fk;4
12462,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;24;1;4;69;0;0;Fk;4
12463;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;25;1;4;69;0;0;Fk;4
12463,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;26;1;4;69;0;0;Fk;4
12463,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;27;1;4;69;0;0;Fk;4
12463,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;28;1;4;69;0;0;Fk;4
12463,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;29;1;4;69;0;0;Fk;4
12463,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;30;1;4;69;0;0;Fk;4
12463,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;31;1;4;69;0;0;Fk;4
12463,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;32;1;4;69;0;0;Fk;4
12463,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;33;1;4;69;0;0;Fk;4
12463,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;34;1;4;69;0;0;Fk;4
12464;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;35;1;4;69;0;0;Fk;4
12464,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;36;1;4;69;0;0;Fk;4
12464,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;37;1;4;69;0;0;Fk;4
12464,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;38;1;4;69;0;0;Fk;4
12464,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;39;1;4;69;0;0;Fk;4
12464,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;40;1;4;69;0;0;Fk;4
12464,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;41;1;4;69;0;0;Fk;4
12464,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;42;1;4;69;0;0;Fk;4
12464,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;43;1;4;69;0;0;Fk;4
12464,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;44;1;4;69;0;0;Fk;4
12465;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;45;1;4;69;0;0;Fk;4
12465,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;46;1;4;69;0;0;Fk;4
12465,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;47;1;4;69;0;0;Fk;4
12465,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;48;1;4;69;0;0;Fk;4
12465,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;49;1;4;69;0;0;Fk;4
12465,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;50;1;4;69;0;0;Fk;4
12465,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;51;1;4;69;0;0;Fk;4
12465,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;52;1;4;69;0;0;Fk;4
12465,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;53;1;4;69;0;0;Fk;4
12465,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;54;1;4;69;0;0;Fk;4
12466;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;55;1;4;69;0;0;Fk;4
12466,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;56;1;4;69;0;0;Fk;4
12466,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;57;1;4;69;0;0;Fk;4
12466,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;58;1;4;69;0;0;Fk;4
12466,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;59;1;4;69;0;0;Fk;4
12466,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;60;1;4;69;0;0;Fk;4
12466,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;61;1;4;69;0;0;Fk;4
12466,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;62;1;4;69;0;0;Fk;4
12466,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;63;1;4;69;0;0;Fk;4
12466,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;64;1;4;69;0;0;Fk;4
12467;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;65;1;4;69;0;0;Fk;4
12467,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;66;1;4;69;0;0;Fk;4
12467,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;67;1;4;69;0;0;Fk;4
12467,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;68;1;4;69;0;0;Fk;4
12467,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;69;1;4;69;0;0;Fk;4
12467,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;70;1;4;69;0;0;Fk;4
12467,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;71;1;4;69;0;0;Fk;4
12467,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;72;1;4;69;0;0;Fk;4
12467,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;73;1;4;69;0;0;Fk;4
12467,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;74;1;4;69;0;0;Fk;4
12468;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;75;1;4;69;0;0;Fk;4
12468,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;76;1;4;69;0;0;Fk;4
12468,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;77;1;4;69;0;0;Fk;4
12468,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;78;1;4;69;0;0;Fk;4
12468,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;79;1;4;69;0;0;Fk;4
12468,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;80;1;4;69;0;0;Fk;4
12468,6;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;81;1;4;69;0;0;Fk;4
12468,7;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;82;1;4;69;0;0;Fk;4
12468,8;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;83;1;4;69;0;0;Fk;4
12468,9;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;84;1;4;69;0;0;Fk;4
12469;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;85;1;4;69;0;0;Fk;4
12469,1;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;86;1;4;69;0;0;Fk;4
12469,2;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;87;1;4;69;0;0;Fk;4
12469,3;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;88;1;4;69;0;0;Fk;4
12469,4;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;89;1;4;69;0;0;Fk;4
12469,5;69;Plateau durch ausgelassene Iteration;Critical;64,98397114;-4,016028855;69;3,502938347;0;5,016025625;-63,98397437;0;90;1;4;69;0;0;Fk;4
